date,open,high,low,close,adj_close,volume
2021-01-04,100.31524790696,101.05822215005608,100.12620397224062,100.32299336485877,100.32299336485877,3416135
2021-01-05,100.02366687114214,100.628674847745,99.49124756412627,99.98794937823612,99.98794937823612,1761015
2021-01-06,102.09074364667342,102.8470199778409,101.16749040874838,102.52660830373004,102.52660830373004,7407668
2021-01-07,104.67532658116615,104.92066983005618,104.0795415124612,104.58364489710577,104.58364489710577,3498186
2021-01-08,102.38448152836825,103.06591128081983,101.74232950378706,102.36536488266059,102.36536488266059,2625415
2021-01-11,99.62352178823393,100.25082882457359,98.74106305539162,99.75609223046675,99.75609223046675,4446724
2021-01-12,98.16711542136518,99.02652756254821,97.82821655610606,98.13177171458251,98.13177171458251,7653974
2021-01-13,97.10325256304596,97.42965175915387,96.19161409383413,97.07021945829518,97.07021945829518,6772735
2021-01-14,97.37703215489715,98.2410774930649,96.93170207871295,97.58359050382096,97.58359050382096,1699461
2021-01-15,97.23508975063639,97.55009131541726,96.55477642439918,97.17057550848128,97.17057550848128,5807113
2021-01-18,95.190204071059,95.83053464864518,94.58723976061145,94.96256556358314,94.96256556358314,5653680
2021-01-19,94.88891298068134,95.0684184222301,94.34386428149679,94.9321810801882,94.9321810801882,7201822
2021-01-20,96.56366337447282,97.1691098899438,96.4242667518685,96.73136497835422,96.73136497835422,7759798
2021-01-21,98.29172564559259,98.57778415891839,98.13570327971074,98.32664114852517,98.32664114852517,6220861
2021-01-22,96.86040962757312,97.485489172934,96.2373851334156,96.69499466535937,96.69499466535937,5579075
2021-01-25,99.26980038729435,99.89675429121446,98.87127509169973,99.5135720596658,99.5135720596658,3475460
2021-01-26,100.05866863041868,100.8535140378162,99.28911661106652,99.94295605159945,99.94295605159945,7293027
2021-01-27,99.4177354159307,99.75486636710308,99.28439719390414,99.55264018673448,99.55264018673448,7601409
2021-01-28,101.27599995090121,101.88425526169414,100.97300113483428,101.22698145619063,101.22698145619063,7937213
2021-01-29,100.67787425930513,101.43090083882925,100.38728498778273,100.79156975545918,100.79156975545918,7682559
2021-02-01,99.28659914371649,99.51843081828368,98.79369817773964,99.3992573810274,99.3992573810274,5492904
2021-02-02,102.52301147152095,102.65873875400949,101.88190746551129,102.21118210323685,102.21118210323685,7694071
2021-02-03,104.99546144480469,105.689162338275,104.76038036837886,105.29177417256139,105.29177417256139,6475846
2021-02-04,106.63495738177282,107.32613094087037,105.85201836673657,106.53149360440139,106.53149360440139,2681354
2021-02-05,107.26740940051597,108.30400624204702,106.07406911549329,106.89662235487259,106.89662235487259,1223896
2021-02-08,105.01331503840005,105.20412964945102,104.11779331735815,104.86943583322734,104.86943583322734,7864728
2021-02-09,107.6333458573249,108.7111583671029,107.25817682209077,107.92026846132927,107.92026846132927,3991172
2021-02-10,106.6801675793164,107.72770928751959,105.7531165467589,106.953956759213,106.953956759213,7114338
